Name,Position,Team,Penalty Count,Yards,Declined,Offsetting,Total Flags,Pre-Snap,Count per Game,Yards per Game,Percent of Team,Penalty Types,Year
M.Jackson,DB,Carolina,5,96,1,0,6,0,0.29,5.65,5.08,"Defensive Pass Interference (4), Illegal Contact (2)",2024
R.Hunt,OL,Carolina,5,30,1,0,6,4,0.29,1.76,5.08,"False Start (4), Offensive Holding (1), Ineligible Downfield Pass (1)",2024
J.Jobe,DB,Seattle,4,76,1,1,6,0,0.24,4.47,5,"Defensive Pass Interference (3), Unnecessary Roughness (1), Defensive Holding (1), Illegal Blindside Block (1)",2024
M.Nabers,WR,N.Y. Giants,5,25,1,0,6,6,0.29,1.47,5.36,"Illegal Shift (5), False Start (1)",2024
C.Stover,TE,Houston,5,39,0,1,6,2,0.26,2.05,4.38,"Offensive Holding (3), False Start (1), Unnecessary Roughness (1), Offensive Offside (1)",2024
C.Hart,DB,LA Chargers,5,57,1,0,6,0,0.28,3.17,6.12,"Defensive Pass Interference (2), Unnecessary Roughness (1), Illegal Contact (1), Illegal Use of Hands (1), Defensive Holding (1)",2024
B.Coleman,OL,Washington,4,25,2,0,6,3,0.2,1.25,4.65,"False Start (2), Offensive Holding (2), Illegal Formation (1), Ineligible Downfield Pass (1)",2024
R.Havenstein,OL,LA Rams,4,20,1,0,5,4,0.21,1.05,4.81,"False Start (3), Offensive Holding (1), Illegal Formation (1)",2024
K.Clark,DL,Green Bay,4,20,1,0,5,4,0.22,1.11,4.17,"Defensive Offside (2), Neutral Zone Infraction (2), Defensive Holding (1)",2024
G.Kittle,TE,San Francisco,5,40,0,0,5,2,0.29,2.35,4.5,"False Start (2), Offensive Holding (2), Offensive Pass Interference (1)",2024
D.James,DB,LA Chargers,5,54,0,0,5,1,0.28,3,5.1,"Unnecessary Roughness (1), Illegal Contact (1), Defensive Offside (1), Horse Collar Tackle (1), Face Mask (1)",2024
B.O'Neill,OL,Minnesota,4,25,0,1,5,3,0.22,1.39,4.46,"False Start (2), Offensive Holding (2), Illegal Formation (1)",2024
D.Ward,DB,Cleveland,3,27,0,2,5,1,0.18,1.59,4.2,"Defensive Pass Interference (2), Defensive Holding (2), Defensive Offside (1)",2024
N.Bosa,DL,San Francisco,4,21,1,0,5,5,0.24,1.24,4.5,"Defensive Offside (4), Neutral Zone Infraction (1)",2024
M.Fitzpatrick,DB,Pittsburgh,4,36,0,1,5,1,0.22,2,4.59,"Unnecessary Roughness (1), Defensive Offside (1), Unsportsmanlike Conduct (1), Leverage (1), Face Mask (1)",2024
J.Hines-Allen,DL,Jacksonville,5,35,0,0,5,4,0.29,2.06,5.05,"Defensive Offside (4), Roughing the Passer (1)",2024
D.Slayton,WR,N.Y. Giants,5,40,0,0,5,3,0.29,2.35,4.46,"False Start (2), Offensive Pass Interference (1), Illegal Shift (1), Unsportsmanlike Conduct (1)",2024
J.Mailata,OL,Philadelphia,3,20,1,1,5,2,0.14,0.95,3.97,"Offensive Holding (3), False Start (2)",2024
J.Wills,OL,Cleveland,3,15,2,0,5,4,0.18,0.88,4.2,"False Start (3), Illegal Formation (1), Illegal Touch Pass (1)",2024
K.Beachum,OL,Arizona,5,28,0,0,5,4,0.29,1.65,5.43,"False Start (3), Offensive Holding (1), Illegal Formation (1)",2024
E.Murray,DB,Houston,3,58,2,0,5,0,0.16,3.05,3.65,"Defensive Pass Interference (2), Illegal Use of Hands (2), Low Block (1)",2024
C.McKivitz,OL,San Francisco,5,30,0,0,5,4,0.29,1.76,4.5,"False Start (4), Offensive Holding (1)",2024
J.Jennings,WR,San Francisco,2,14,0,3,5,1,0.12,0.82,4.5,"Unnecessary Roughness (2), False Start (1), Offensive Holding (1), Disqualification (1)",2024
P.Sewell,OL,Detroit,5,32,0,0,5,3,0.28,1.78,4.46,"False Start (3), Offensive Holding (2)",2024
T.Jones,WR,Jacksonville,5,30,0,0,5,4,0.29,1.76,5.05,"False Start (3), Offensive Pass Interference (1), Illegal Motion (1)",2024
H.Henry,TE,New England,4,30,1,0,5,3,0.24,1.76,4.46,"False Start (2), Offensive Holding (2), Illegal Formation (1)",2024
P.Turner,DL,New Orleans,4,38,1,0,5,1,0.24,2.24,4.5,"Unnecessary Roughness (3), Defensive Offside (1), Defensive Holding (1)",2024
A.Vera-Tucker,OL,N.Y. Jets,4,30,1,0,5,1,0.24,1.76,3.65,"Offensive Holding (3), False Start (1), Ineligible Downfield Pass (1)",2024
T.Brown,DB,Seattle,5,38,0,0,5,1,0.29,2.24,4.17,"Defensive Holding (2), Offensive Holding (1), Defensive Offside (1), Face Mask (1)",2024
A.Banks,OL,San Francisco,4,30,1,0,5,2,0.24,1.76,4.5,"False Start (2), Offensive Holding (2), Ineligible Downfield Pass (1)",2024
Q.Meinerz,OL,Denver,4,30,1,0,5,2,0.22,1.67,4.5,"False Start (2), Offensive Holding (2), Ineligible Downfield Pass (1)",2024
C.Benford,DB,Buffalo,4,24,0,1,5,0,0.2,1.2,3.97,"Defensive Pass Interference (3), Illegal Contact (2)",2024
A.Anderson,OL,Buffalo,4,30,1,0,5,3,0.2,1.5,3.97,"False Start (2), Offensive Holding (2), Illegal Formation (1)",2024
X.Woods,DB,Carolina,4,50,1,0,5,0,0.24,2.94,4.24,"Unnecessary Roughness (2), Defensive Pass Interference (2), Illegal Contact (1)",2024
J.Tolbert,WR,Dallas,5,40,0,0,5,2,0.29,2.35,3.91,"Offensive Holding (2), False Start (1), Offensive Pass Interference (1), Illegal Formation (1)",2024
L.Wattenberg,OL,Denver,3,16,2,0,5,1,0.17,0.89,4.5,"Ineligible Downfield Pass (3), False Start (1), Unnecessary Roughness (1)",2024
B.Raimann,OL,Indianapolis,2,20,3,0,5,0,0.12,1.18,5.38,"Offensive Holding (3), Ineligible Downfield Pass (2)",2024
T.Walker,DL,Jacksonville,5,35,0,0,5,3,0.29,2.06,5.05,"Defensive Offside (3), Unnecessary Roughness (1), Illegal Use of Hands (1)",2024
J.Reid,DB,Kansas City,5,68,0,0,5,2,0.25,3.4,4.55,"Neutral Zone Infraction (2), Defensive Pass Interference (2), Unnecessary Roughness (1)",2024
T.Hill,WR,Miami,4,35,1,0,5,1,0.24,2.06,4.35,"Offensive Holding (4), Illegal Shift (1)",2024
S.Thomas,DL,N.Y. Jets,4,34,0,1,5,3,0.24,2,3.65,"Defensive Offside (2), Unnecessary Roughness (1), Horse Collar Tackle (1), Neutral Zone Infraction (1)",2024
G.Wilson,WR,N.Y. Jets,5,20,0,0,5,4,0.29,1.18,3.65,"False Start (3), Illegal Touch Pass (1), Illegal Motion (1)",2024
Co.Heyward,TE,Pittsburgh,5,30,0,0,5,4,0.28,1.67,4.59,"False Start (3), Offensive Holding (1), Offensive Offside (1)",2024
Z.McCollum,DB,Tampa Bay,4,30,1,0,5,0,0.22,1.67,4.35,"Defensive Holding (3), Defensive Pass Interference (1), Illegal Contact (1)",2024
B.Hoffman,OL,Dallas,3,30,0,2,5,1,0.18,1.76,3.91,"Offensive Holding (2), Unnecessary Roughness (2), False Start (1)",2024
I.Seumalo,OL,Pittsburgh,4,26,1,0,5,3,0.22,1.44,4.59,"False Start (3), Offensive Holding (2)",2024
D.Moore,WR,Chicago,5,29,0,0,5,3,0.29,1.71,4.55,"False Start (1), Offensive Pass Interference (1), Illegal Shift (1), Offensive Holding (1), Illegal Motion (1)",2024
D.Edwards,OL,Buffalo,4,35,1,0,5,1,0.2,1.75,3.97,"Offensive Holding (3), False Start (1), Ineligible Downfield Pass (1)",2024
M.Ojomo,DL,Philadelphia,4,30,1,0,5,4,0.19,1.43,3.97,"Encroachment (2), Defensive Offside (2), Roughing the Passer (1)",2024
L.Schoonmaker,TE,Dallas,3,35,2,0,5,0,0.18,2.06,3.91,"Offensive Holding (3), Unnecessary Roughness (1), Offensive Pass Interference (1)",2024
D.Washington,TE,Pittsburgh,4,30,1,0,5,2,0.22,1.67,4.59,"False Start (2), Offensive Holding (2), Unnecessary Roughness (1)",2024
Mi.Wilson,WR,Arizona,4,20,1,0,5,2,0.24,1.18,5.43,"False Start (2), Offensive Pass Interference (1), Offensive Holding (1), Illegal Touch Pass (1)",2024
D.Thompson-Robinson,QB,Cleveland,5,54,0,0,5,0,0.29,3.18,4.2,Intentional Grounding (5),2024
I.Pace,LB,Minnesota,4,52,1,0,5,0,0.22,2.89,4.46,"Unnecessary Roughness (1), Offensive Holding (1), Roughing the Passer (1), Roughing the Kicker (1), Face Mask (1)",2024
J.Scruggs,OL,Houston,5,40,0,0,5,2,0.26,2.11,3.65,"Offensive Holding (3), False Start (2)",2024
T.Steen,OL,Philadelphia,4,45,1,0,5,0,0.19,2.14,3.97,"Offensive Holding (4), Unnecessary Roughness (1)",2024
C.Kancey,DL,Tampa Bay,5,33,0,0,5,3,0.28,1.83,4.35,"Defensive Offside (3), Unnecessary Roughness (1), Defensive Holding (1)",2024
K.Turner,DL,LA Rams,2,10,3,0,5,5,0.11,0.53,4.81,"Defensive Offside (4), Encroachment (1)",2024
W.McDonald,LB,N.Y. Jets,4,20,1,0,5,4,0.24,1.18,3.65,"Defensive Offside (4), Illegal Use of Hands (1)",2024
K.Boyd,DB,Houston,5,50,0,0,5,0,0.26,2.63,3.65,"Offensive Holding (3), Unnecessary Roughness (1), Player Out of Bounds on Kick (1)",2024
M.Sweat,DL,Chicago,4,20,1,0,5,4,0.24,1.18,4.55,"Defensive Offside (4), Roughing the Passer (1)",2024
S.Gilmore,DB,Minnesota,5,57,0,0,5,0,0.28,3.17,4.46,"Defensive Pass Interference (4), Defensive Holding (1)",2024
D.Hunter,DL,Houston,3,25,2,0,5,2,0.16,1.32,3.65,"Defensive Offside (2), Roughing the Passer (1), Illegal Use of Hands (1), Defensive Holding (1)",2024
L.Tomlinson,OL,Seattle,3,18,2,0,5,1,0.18,1.06,4.17,"Ineligible Downfield Pass (3), False Start (1), Offensive Holding (1)",2024
G.Ifedi,OL,Cleveland,4,30,1,0,5,4,0.24,1.76,4.2,"False Start (2), Illegal Formation (2), Unnecessary Roughness (1)",2024
M.Judon,LB,Atlanta,5,35,0,0,5,4,0.29,2.06,5.05,"Defensive Offside (3), Unnecessary Roughness (1), Neutral Zone Infraction (1)",2024
P.Brown,TE,Seattle,5,51,0,0,5,0,0.29,3,4.17,"Offensive Holding (4), Unsportsmanlike Conduct (1)",2024
C.Lawson,DL,Dallas,2,10,3,0,5,4,0.12,0.59,3.91,"Defensive Offside (4), Roughing the Passer (1)",2024
T.White,DB,LA Rams,4,29,1,0,5,1,0.21,1.53,4.81,"Defensive Holding (2), Defensive Pass Interference (1), Illegal Contact (1), Defensive Offside (1)",2024
F.Fatukasi,DL,Houston,5,35,0,0,5,2,0.26,1.84,3.65,"Defensive Holding (2), Defensive Offside (1), Encroachment (1), Face Mask (1)",2024
R.Davis,DL,Indianapolis,3,11,2,0,5,2,0.18,0.65,5.38,"Defensive Offside (2), Illegal Use of Hands (1), Unsportsmanlike Conduct (1), Defensive Holding (1)",2024
J.Runyan,OL,N.Y. Giants,3,25,2,0,5,1,0.18,1.47,4.46,"Ineligible Downfield Pass (2), Offensive Holding (2), False Start (1)",2024
D.Swift,RB,Chicago,4,30,1,0,5,1,0.24,1.76,4.55,"Offensive Holding (3), Illegal Shift (1), Chop Block (1)",2024
J.Jeudy,WR,Cleveland,5,24,0,0,5,5,0.29,1.41,4.2,"False Start (2), Illegal Motion (2), Illegal Shift (1)",2024
D.Richardson,DB,Las Vegas,4,62,1,0,5,0,0.24,3.65,5.21,"Defensive Pass Interference (2), Offensive Holding (1), Illegal Block Above the Waist (1), Illegal Use of Hands (1)",2024
A.Barner,TE,Seattle,4,35,0,1,5,1,0.24,2.06,4.17,"Offensive Holding (3), False Start (1), Unsportsmanlike Conduct (1)",2024
K.Amegadjie,OL,Chicago,3,25,2,0,5,1,0.18,1.47,4.55,"Ineligible Downfield Pass (2), Offensive Holding (2), False Start (1)",2024
M.Jerrell,OL,Seattle,4,30,1,0,5,3,0.24,1.76,4.17,"False Start (2), Offensive Holding (2), Illegal Formation (1)",2024
J.McMillan,WR,Tampa Bay,4,40,1,0,5,3,0.22,2.22,4.35,"False Start (2), Unsportsmanlike Conduct (2), Offensive Offside (1)",2024
L.Robinson,OL,New England,4,35,1,0,5,1,0.24,2.06,4.46,"Offensive Holding (4), False Start (1)",2024
P.Paul,OL,Miami,2,10,3,0,5,2,0.12,0.59,4.35,"Offensive Holding (2), False Start (1), Illegal Formation (1), Ineligible Downfield Pass (1)",2024
K.Coleman,WR,Buffalo,3,14,1,1,5,2,0.15,0.7,3.97,"False Start (2), Offensive Pass Interference (2), Unnecessary Roughness (1)",2024
D.Turner,LB,Minnesota,4,32,1,0,5,2,0.22,1.78,4.46,"Offensive Holding (2), False Start (1), Defensive Offside (1), Taunting (1)",2024
A.Mims,OL,Cincinnati,4,25,1,0,5,3,0.24,1.47,4.95,"False Start (2), Offensive Holding (1), Illegal Formation (1), Ineligible Downfield Pass (1)",2024
T.Decker,OL,Detroit,2,9,2,0,4,2,0.11,0.5,3.57,"False Start (2), Offensive Holding (2)",2024
J.Lewis,DB,Dallas,3,31,1,0,4,0,0.18,1.82,3.13,"Defensive Pass Interference (3), Illegal Contact (1)",2024
A.Maddox,DB,Philadelphia,4,41,0,0,4,0,0.19,1.95,3.17,"Defensive Pass Interference (2), Defensive Holding (2)",2024
D.Samuel,WR,San Francisco,3,25,1,0,4,2,0.18,1.47,3.6,"Offensive Holding (2), False Start (1), Illegal Motion (1)",2024
G.Bradbury,OL,Minnesota,4,25,0,0,4,3,0.22,1.39,3.57,"False Start (3), Offensive Holding (1)",2024
D.Knox,TE,Buffalo,3,23,0,1,4,2,0.15,1.15,3.17,"False Start (1), Offensive Pass Interference (1), Illegal Shift (1), Offensive Holding (1)",2024
K.McGary,OL,Atlanta,4,35,0,0,4,1,0.24,2.06,4.04,"Offensive Holding (3), False Start (1)",2024
C.Granderson,DL,New Orleans,4,25,0,0,4,2,0.24,1.47,3.6,"Unnecessary Roughness (1), Defensive Offside (1), Defensive Holding (1), Neutral Zone Infraction (1)",2024
T.Pipkins,OL,LA Chargers,2,15,1,1,4,1,0.11,0.83,4.08,"Offensive Holding (2), False Start (1), Face Mask (1)",2024
A.Dulin,WR,Indianapolis,4,35,0,0,4,1,0.24,2.06,4.3,"False Start (1), Offensive Holding (1), Fair Catch Interference (1), Player Out of Bounds on Kick (1)",2024
Q.Williams,DL,N.Y. Jets,4,41,0,0,4,1,0.24,2.41,2.92,"Unnecessary Roughness (2), Roughing the Passer (1), Defensive Offside (1)",2024
G.Smith,QB,Seattle,4,43,0,0,4,0,0.24,2.53,3.33,"Intentional Grounding (3), Taunting (1)",2024
A.Davis-Gaither,LB,Cincinnati,3,43,1,0,4,0,0.18,2.53,3.96,"Defensive Pass Interference (1), Defensive Holding (1), Ineligible Downfield Kick (1), Face Mask (1)",2024
M.Pittman,WR,Indianapolis,4,35,0,0,4,1,0.24,2.06,4.3,"Offensive Pass Interference (2), False Start (1), Offensive Holding (1)",2024
C.Kmet,TE,Chicago,4,30,0,0,4,2,0.24,1.76,3.64,"False Start (2), Offensive Pass Interference (2)",2024
T.Diggs,DB,Dallas,2,20,1,1,4,0,0.12,1.18,3.13,"Unnecessary Roughness (2), Illegal Contact (2)",2024
T.Williams,OL,San Francisco,3,25,0,1,4,1,0.18,1.47,3.6,"Offensive Holding (2), False Start (1), Disqualification (1)",2024
A.Epenesa,DL,Buffalo,3,35,0,1,4,1,0.15,1.75,3.17,"Unnecessary Roughness (3), Encroachment (1)",2024
S.Franklin,DB,Carolina,4,49,0,0,4,0,0.24,2.88,3.39,"Unnecessary Roughness (2), Offensive Holding (2)",2024
J.Strnad,LB,Denver,3,16,1,0,4,0,0.17,0.89,3.6,"Unnecessary Roughness (1), Illegal Contact (1), Illegal Use of Hands (1), Defensive Holding (1)",2024
M.Onwenu,OL,New England,4,30,0,0,4,1,0.24,1.76,3.57,"Offensive Holding (2), False Start (1), Ineligible Downfield Pass (1)",2024
K.Pitts,TE,Atlanta,4,24,0,0,4,3,0.24,1.41,4.04,"False Start (2), Offensive Holding (1), Illegal Formation (1)",2024
T.Jenkins,OL,Chicago,3,25,0,1,4,1,0.18,1.47,3.64,"Offensive Holding (2), False Start (1), Illegal Use of Hands (1)",2024
T.Hendrickson,DL,Cincinnati,4,45,0,0,4,1,0.24,2.65,3.96,"Roughing the Passer (2), Unnecessary Roughness (1), Neutral Zone Infraction (1)",2024
I.Mukuamu,DB,Dallas,4,40,0,0,4,0,0.24,2.35,3.13,"Offensive Holding (3), Illegal Block Above the Waist (1)",2024
W.Little,OL,Jacksonville,4,19,0,0,4,4,0.24,1.12,4.04,False Start (4),2024
C.Darrisaw,OL,Minnesota,4,25,0,0,4,3,0.22,1.39,3.57,"False Start (2), Offensive Holding (1), Illegal Formation (1)",2024
J.Tavai,LB,New England,4,60,0,0,4,1,0.24,3.53,3.57,"Unnecessary Roughness (1), Defensive Pass Interference (1), Roughing the Passer (1), Neutral Zone Infraction (1)",2024
A.Jackson,DB,N.Y. Giants,3,66,1,0,4,0,0.18,3.88,3.57,Defensive Pass Interference (4),2024
D.Moore,OL,Pittsburgh,3,23,1,0,4,1,0.17,1.28,3.67,"Offensive Holding (2), False Start (1), Ineligible Downfield Pass (1)",2024
J.Tryon,LB,Tampa Bay,3,15,0,1,4,3,0.17,0.83,3.48,"Unnecessary Roughness (1), Defensive Offside (1), Encroachment (1), Neutral Zone Infraction (1)",2024
D.Radunz,OL,Tennessee,4,35,0,0,4,1,0.24,2.06,3.03,"Offensive Holding (3), False Start (1)",2024
J.Bates,TE,Washington,3,22,0,1,4,0,0.15,1.1,3.1,"Offensive Holding (3), Unnecessary Roughness (1)",2024
C.Kolar,TE,Baltimore,3,19,1,0,4,3,0.16,1,2.84,"False Start (2), Illegal Block Above the Waist (1), Defensive Offside (1)",2024
J.Ingram,DB,Buffalo,4,37,0,0,4,0,0.2,1.85,3.17,"Unnecessary Roughness (2), Defensive Pass Interference (2)",2024
C.Mays,OL,Carolina,4,20,0,0,4,4,0.24,1.18,3.39,False Start (4),2024
Ja.Williams,WR,Detroit,4,60,0,0,4,0,0.22,3.33,3.57,"Taunting (2), Unsportsmanlike Conduct (1), Illegal Crackback (1)",2024
M.Stewart,DB,Houston,4,26,0,0,4,2,0.21,1.37,2.92,"False Start (1), Offensive Holding (1), Defensive Offside (1), Illegal Blindside Block (1)",2024
J.Pitre,DB,Houston,4,64,0,0,4,0,0.21,3.37,2.92,"Unnecessary Roughness (2), Defensive Pass Interference (2)",2024
F.Oluokun,LB,Jacksonville,3,32,1,0,4,0,0.18,1.88,4.04,"Defensive Holding (2), Defensive Pass Interference (1), Face Mask (1)",2024
J.Taylor,DB,LA Chargers,4,41,0,0,4,0,0.22,2.28,4.08,"Unnecessary Roughness (1), Offensive Holding (1), Defensive Holding (1), Kick Catch Interference (1)",2024
O.Ogbonnia,DL,LA Chargers,4,40,0,0,4,0,0.22,2.22,4.08,"Defensive Holding (2), Unnecessary Roughness (1), Roughing the Passer (1)",2024
Z.Johnson,OL,LA Chargers,4,34,0,0,4,1,0.22,1.89,4.08,"Offensive Holding (3), False Start (1)",2024
K.Kohou,DB,Miami,4,39,0,0,4,0,0.24,2.29,3.48,"Defensive Pass Interference (1), Illegal Use of Hands (1), Defensive Holding (1), Face Mask (1)",2024
A.Ingold,RB,Miami,3,20,0,1,4,2,0.18,1.18,3.48,"False Start (1), Offensive Holding (1), Illegal Formation (1), Low Block (1)",2024
J.Mundt,TE,Minnesota,3,20,0,1,4,2,0.17,1.11,3.57,"False Start (2), Offensive Holding (2)",2024
M.Jones,DB,New England,2,11,2,0,4,0,0.12,0.65,3.57,"Defensive Pass Interference (2), Illegal Use of Hands (1), Defensive Holding (1)",2024
T.Fox,LB,N.Y. Giants,2,22,1,1,4,1,0.12,1.29,3.57,"Illegal Block Above the Waist (1), Roughing the Kicker (1), Illegal Formation (1), Illegal Blindside Block (1)",2024
D.Bellinger,TE,N.Y. Giants,4,45,0,0,4,1,0.24,2.65,3.57,"False Start (1), Offensive Holding (1), Chop Block (1), Face Mask (1)",2024
W.Robinson,WR,N.Y. Giants,3,25,1,0,4,2,0.18,1.47,3.57,"Offensive Holding (2), Illegal Shift (1), Offensive Offside (1)",2024
T.Adams,DB,N.Y. Jets,4,30,0,0,4,0,0.24,1.76,2.92,"Defensive Pass Interference (2), Illegal Contact (1), Defensive Holding (1)",2024
G.Pickens,WR,Pittsburgh,4,45,0,0,4,1,0.22,2.5,3.67,"False Start (1), Offensive Pass Interference (1), Unsportsmanlike Conduct (1), Taunting (1)",2024
A.Lucas,OL,Seattle,4,30,0,0,4,2,0.24,1.76,3.33,"False Start (2), Offensive Holding (2)",2024
F.Johnson,OL,Philadelphia,3,20,1,0,4,3,0.14,0.95,3.17,"False Start (2), Offensive Holding (1), Illegal Formation (1)",2024
M.Lewis,TE,Chicago,4,25,0,0,4,3,0.24,1.47,3.64,"False Start (3), Offensive Holding (1)",2024
C.Clark,DB,N.Y. Jets,3,32,0,1,4,0,0.18,1.88,2.92,"Horse Collar Tackle (2), Unnecessary Roughness (1), Defensive Pass Interference (1)",2024
A.Wylie,OL,Washington,3,25,1,0,4,1,0.15,1.25,3.1,"Offensive Holding (2), False Start (1), Ineligible Downfield Pass (1)",2024
O.Okoronkwo,DL,Cleveland,4,35,0,0,4,2,0.24,2.06,3.36,"Neutral Zone Infraction (2), Offensive Holding (1), Roughing the Passer (1)",2024
B.Murphy,DB,Minnesota,3,28,1,0,4,0,0.17,1.56,3.57,"Defensive Pass Interference (3), Defensive Holding (1)",2024
L.Humphrey,WR,Denver,3,30,1,0,4,1,0.17,1.67,3.6,"Offensive Pass Interference (2), Illegal Shift (1), Offensive Holding (1)",2024
D.Hardy,DL,Chicago,4,35,0,0,4,2,0.24,2.06,3.64,"Unnecessary Roughness (1), Illegal Block Above the Waist (1), Illegal Formation (1), Neutral Zone Infraction (1)",2024
A.Vorhees,OL,Baltimore,4,35,0,0,4,0,0.21,1.84,2.84,"Offensive Holding (3), Illegal Use of Hands (1)",2024
Dj.Johnson,LB,Carolina,2,10,1,1,4,1,0.12,0.59,3.39,"Illegal Use of Hands (2), Unnecessary Roughness (1), Neutral Zone Infraction (1)",2024
M.Diabate,LB,Cleveland,4,30,0,0,4,2,0.24,1.76,3.36,"Illegal Formation (1), Neutral Zone Infraction (1), Ineligible Downfield Kick (1), Face Mask (1)",2024
J.Bobo,WR,Seattle,4,25,0,0,4,3,0.24,1.47,3.33,"False Start (2), Illegal Shift (1), Offensive Holding (1)",2024
A.Harrison,OL,Jacksonville,4,35,0,0,4,1,0.24,2.06,4.04,"Offensive Holding (3), False Start (1)",2024
C.Conner,DB,Kansas City,4,62,0,0,4,0,0.2,3.1,3.64,"Defensive Pass Interference (2), Offensive Holding (1), Illegal Use of Hands (1)",2024
E.Higgins,TE,Arizona,4,27,0,0,4,1,0.24,1.59,4.35,"Offensive Holding (3), False Start (1)",2024
J.Hayes,DB,Tampa Bay,4,20,0,0,4,2,0.22,1.11,3.48,"Offensive Holding (1), Defensive Offside (1), Defensive Holding (1), Illegal Formation (1)",2024
C.Smith,DB,Miami,3,26,1,0,4,0,0.18,1.53,3.48,"Defensive Pass Interference (3), Defensive Holding (1)",2024
J.Tippmann,OL,N.Y. Jets,4,40,0,0,4,1,0.24,2.35,2.92,"Offensive Holding (2), False Start (1), Low Block (1)",2024
K.White,DL,New England,4,53,0,0,4,0,0.24,3.12,3.57,"Horse Collar Tackle (3), Roughing the Passer (1)",2024
L.Williams,DL,Seattle,3,35,1,0,4,1,0.18,2.06,3.33,"Face Mask (2), Defensive Offside (1), Defensive Holding (1)",2024
K.Vildor,DB,Detroit,3,42,1,0,4,0,0.17,2.33,3.57,"Defensive Pass Interference (2), Defensive Holding (2)",2024
J.Jones,DB,Las Vegas,4,53,0,0,4,0,0.24,3.12,4.17,"Defensive Pass Interference (3), Defensive Holding (1)",2024
K.Smith,DB,Denver,3,28,0,1,4,0,0.17,1.56,3.6,"Offensive Holding (2), Unnecessary Roughness (1), Defensive Pass Interference (1)",2024
G.Van Roten,OL,N.Y. Giants,4,29,0,0,4,2,0.24,1.71,3.57,"False Start (2), Offensive Holding (2)",2024
J.Hankins,DL,Seattle,3,15,0,1,4,1,0.18,0.88,3.33,"Defensive Holding (3), Encroachment (1)",2024
K.Allen,WR,Chicago,4,23,0,0,4,2,0.24,1.35,3.64,"False Start (1), Offensive Pass Interference (1), Unsportsmanlike Conduct (1), Offensive Offside (1)",2024
J.Clowney,LB,Carolina,2,10,2,0,4,3,0.12,0.59,3.39,"Defensive Offside (3), Illegal Use of Hands (1)",2024
D.Fowler,LB,Washington,4,45,0,0,4,1,0.2,2.25,3.1,"Roughing the Passer (3), Defensive Offside (1)",2024
A.Armstead,DL,Jacksonville,2,10,2,0,4,4,0.12,0.59,4.04,Defensive Offside (4),2024
M.Edwards,DL,Houston,4,40,0,0,4,0,0.21,2.11,2.92,"Roughing the Passer (2), Illegal Use of Hands (1), Defensive Holding (1)",2024
A.Robinson,DL,Carolina,4,39,0,0,4,0,0.24,2.29,3.39,"Unnecessary Roughness (1), Roughing the Passer (1), Illegal Use of Hands (1), Unsportsmanlike Conduct (1)",2024
E.Saubert,TE,San Francisco,4,25,0,0,4,1,0.24,1.47,3.6,"Offensive Holding (2), False Start (1), Offensive Pass Interference (1)",2024
W.Dissly,TE,LA Chargers,4,25,0,0,4,3,0.22,1.39,4.08,"False Start (3), Offensive Holding (1)",2024
D.Jackson,DB,Pittsburgh,2,10,1,1,4,1,0.11,0.56,3.67,"Defensive Holding (2), Illegal Use of Hands (1), Neutral Zone Infraction (1)",2024
I.Yiadom,DB,San Francisco,4,69,0,0,4,1,0.24,4.06,3.6,"Defensive Pass Interference (2), Offensive Holding (1), Illegal Substitution (1)",2024
S.Darnold,QB,Minnesota,4,45,0,0,4,1,0.22,2.5,3.57,"Intentional Grounding (3), Illegal Shift (1)",2024
A.Al-Shaair,LB,Houston,3,25,0,1,4,0,0.16,1.32,2.92,"Illegal Contact (2), Unnecessary Roughness (1), Disqualification (1)",2024
C.Ferrell,DL,Washington,2,15,2,0,4,2,0.1,0.75,3.1,"Defensive Offside (2), Illegal Block Above the Waist (1), Illegal Use of Hands (1)",2024
G.Davis,WR,Jacksonville,3,15,1,0,4,3,0.18,0.88,4.04,"False Start (2), Offensive Pass Interference (1), Illegal Shift (1)",2024
J.Greenard,LB,Minnesota,2,10,2,0,4,2,0.11,0.56,3.57,"Defensive Offside (2), Illegal Use of Hands (1), Defensive Holding (1)",2024
J.Elliott,DL,San Francisco,4,28,0,0,4,3,0.24,1.65,3.6,"Encroachment (3), Unnecessary Roughness (1)",2024
M.Becton,OL,Philadelphia,4,25,0,0,4,1,0.19,1.19,3.17,"Ineligible Downfield Pass (2), False Start (1), Offensive Holding (1)",2024
L.Sneed,DB,Tennessee,3,53,1,0,4,1,0.18,3.12,3.03,"Defensive Pass Interference (1), Defensive Holding (1), Defensive Delay of Game (1), Taunting (1)",2024
A.Robertson,DB,Detroit,2,15,1,1,4,0,0.11,0.83,3.57,"Defensive Holding (2), Illegal Contact (1), Unsportsmanlike Conduct (1)",2024
V.Jefferson,WR,Pittsburgh,4,25,0,0,4,3,0.22,1.39,3.67,"False Start (1), Offensive Pass Interference (1), Illegal Shift (1), Illegal Motion (1)",2024
K.Murray,LB,Tennessee,4,59,0,0,4,0,0.24,3.47,3.03,"Defensive Pass Interference (3), Unnecessary Roughness (1)",2024
